Trait	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
"Intelligence,Reaction Time"	Testis	-0.002566062	0.001729748	0.06897227	0.9215432	-0.104737228	0.07060196	-0.0245
"Intelligence,Reaction Time"	Thyroid	-0.000896264	0.001690932	0.29804162	0.9402551	-0.036582208	0.069017644	-0.0245
"Intelligence,Reaction Time"	Uterus	0.00080228	0.001144518	0.24165875	0.9402551	0.032746137	0.04671501	-0.0245
"Intelligence,Reaction Time"	Vagina	0.000547141	0.000840524	0.25753865	0.9402551	0.022332274	0.034307083	-0.0245
"Intelligence,Reaction Time"	Whole Blood	0.000194209	0.001146263	0.43273	0.9687653	0.007926898	0.046786234	-0.0245
"Intelligence,Reaction Time"	AllTissues	0.000426807	0.001999435	0.4154827	1	0.017420677	0.081609602	-0.0245
"Intelligence,Myopia"	Adipose Sub.	0.003007031	0.002642331	0.12755561	0.6887047	0.050708794	0.044558704	-0.0593
"Intelligence,Myopia"	Adipose Visc.	-0.001634393	0.002493249	0.25606421	0.8219634	-0.027561427	0.042044678	-0.0593
"Intelligence,Myopia"	Adrenal Gland	-0.001574903	0.002559972	0.26921033	0.8219634	-0.026558224	0.043169854	-0.0593
"Intelligence,Myopia"	Aorta Artery	-4.71E-05	0.002570278	0.49268505	0.9853701	-0.000794788	0.04334364	-0.0593
"Intelligence,Myopia"	Coronary Artery	0.000237883	0.002180467	0.45656267	0.9697041	0.004011519	0.036770107	-0.0593
"Intelligence,Myopia"	Tibial Artery	-0.003744475	0.002617668	0.07629219	0.6887047	-0.06314461	0.044142799	-0.0593
"Intelligence,Myopia"	Brain Limbic	-0.00524518	0.002351918	0.01286804	0.6887047	-0.088451602	0.039661351	-0.0593
"Intelligence,Myopia"	Brain Cortex	-0.000489154	0.002003918	0.4035771	0.9697041	-0.008248806	0.033792881	-0.0593
"Intelligence,Myopia"	Brain Basal Ganglia	0.002271767	0.001982943	0.1259691	0.6887047	0.038309734	0.033439173	-0.0593
"Intelligence,Myopia"	Brain Cereb.	-0.002823572	0.003505127	0.21024984	0.8199744	-0.047615034	0.059108384	-0.0593
"Intelligence,Myopia"	Brain Spinal Cord	0.001960847	0.001422487	0.08403008	0.6887047	0.033066563	0.023987983	-0.0593
"Intelligence,Myopia"	Brain Subst. Nigra	-0.002800687	0.002391358	0.12076518	0.6887047	-0.047229126	0.040326439	-0.0593
"Intelligence,Myopia"	Breast	-0.00411256	0.003024687	0.08696806	0.6887047	-0.069351766	0.05100653	-0.0593
"Intelligence,Myopia"	LCLs	0.001994925	0.001145069	0.04073782	0.6887047	0.033641239	0.019309769	-0.0593
"Intelligence,Myopia"	Fibroblasts	-0.000713628	0.001888601	0.35276718	0.9488221	-0.01203419	0.031848251	-0.0593
"Intelligence,Myopia"	Sigmoid Intestine	0.000137007	0.002522132	0.4783394	0.9818546	0.002310399	0.042531731	-0.0593
"Intelligence,Myopia"	Transverse Intestine	0.003347492	0.001789414	0.03069197	0.6887047	0.056450114	0.030175612	-0.0593
"Intelligence,Myopia"	Esophagus Mucosa	0.000961617	0.002015456	0.31663787	0.8820627	0.016216136	0.03398745	-0.0593
"Intelligence,Myopia"	Esophagus Muscularis	-0.002624971	0.003037174	0.19371678	0.8199744	-0.044265961	0.051217095	-0.0593
"Intelligence,Myopia"	Heart A. Appen.	-0.001897647	0.002790534	0.24824267	0.8219634	-0.0320008	0.047057911	-0.0593
"Intelligence,Myopia"	Heart Left Vent.	0.001446847	0.002079134	0.24324909	0.8219634	0.024398774	0.035061287	-0.0593
"Intelligence,Myopia"	Liver	-0.002263839	0.001846797	0.11013336	0.6887047	-0.038176037	0.031143285	-0.0593
"Intelligence,Myopia"	Lung	0.001153666	0.002025934	0.28452579	0.8219634	0.019454736	0.03416415	-0.0593
"Intelligence,Myopia"	Min. Salivary Gland	-0.001807252	0.001282913	0.07946059	0.6887047	-0.030476418	0.021634287	-0.0593
"Intelligence,Myopia"	Muscle Skeletal	-0.001696527	0.002091192	0.20860458	0.8199744	-0.028609222	0.035264625	-0.0593
"Intelligence,Myopia"	Tibial Nerve	0.000276702	0.00256065	0.45697429	0.9697041	0.004666144	0.043181286	-0.0593
"Intelligence,Myopia"	Ovary	0.001219993	0.001441065	0.19861147	0.8199744	0.020573242	0.024301267	-0.0593
"Intelligence,Myopia"	Pancreas	0.002407125	0.001992328	0.11348576	0.6887047	0.040592319	0.033597436	-0.0593
"Intelligence,Myopia"	Pituitary	0.000207568	0.001944904	0.45750397	0.9697041	0.003500303	0.032797712	-0.0593
"Intelligence,Myopia"	Prostate	-0.000455681	0.001824298	0.40137698	0.9697041	-0.00768434	0.030763874	-0.0593
"Intelligence,Myopia"	Skin (sun unexposed)	0.002785706	0.002498579	0.13244322	0.6887047	0.046976494	0.04213456	-0.0593
"Intelligence,Myopia"	Skin (sun exposed)	0.000411162	0.002583659	0.43677958	0.9697041	0.006933585	0.043569293	-0.0593
"Intelligence,Myopia"	Spleen	-0.000557069	0.002314591	0.4049027	0.9697041	-0.009394082	0.039031893	-0.0593
"Intelligence,Myopia"	Stomach	-0.002172888	0.001559245	0.08172659	0.6887047	-0.036642294	0.026294186	-0.0593
"Intelligence,Myopia"	Testis	-0.001875504	0.001974714	0.17111716	0.8199744	-0.031627378	0.033300397	-0.0593
"Intelligence,Myopia"	Thyroid	0.003335656	0.002566122	0.09682068	0.6887047	0.056250521	0.043273555	-0.0593
"Intelligence,Myopia"	Uterus	0.001425748	0.002104309	0.24903259	0.8219634	0.024042961	0.035485817	-0.0593
"Intelligence,Myopia"	Vagina	-0.00018947	0.001885943	0.45998786	0.9697041	-0.003195109	0.031803427	-0.0593
"Intelligence,Myopia"	Whole Blood	0.001013627	0.001707602	0.27639096	0.8219634	0.017093202	0.028795988	-0.0593
"Intelligence,Myopia"	AllTissues	-0.009124161	0.003488043	0.00445042	1	-0.153864434	0.058820286	-0.0593
"BD/Scz,Intelligence"	Adipose Sub.	0.000232893	0.003288489	0.47177027	0.9990185	0.006597528	0.093158322	-0.0353
"BD/Scz,Intelligence"	Adipose Visc.	-0.00202619	0.003159937	0.26069241	0.996664	-0.057399161	0.089516637	-0.0353
"BD/Scz,Intelligence"	Adrenal Gland	-0.001100438	0.002548274	0.33293012	0.996664	-0.031173871	0.072189059	-0.0353
"BD/Scz,Intelligence"	Aorta Artery	0.000433278	0.003200681	0.44615945	0.996664	0.012274162	0.090670838	-0.0353
"BD/Scz,Intelligence"	Coronary Artery	0.000421807	0.002662142	0.43705247	0.996664	0.011949212	0.075414784	-0.0353
"BD/Scz,Intelligence"	Tibial Artery	-0.005253377	0.002829641	0.0316874	0.7914534	-0.148820888	0.080159789	-0.0353
"BD/Scz,Intelligence"	Brain Limbic	-0.00381526	0.002773235	0.0844505	0.8618374	-0.108081024	0.078561891	-0.0353
"BD/Scz,Intelligence"	Brain Cortex	0.001751941	0.002772939	0.26375906	0.996664	0.049630044	0.078553514	-0.0353
"BD/Scz,Intelligence"	Brain Basal Ganglia	-0.002446947	0.002819785	0.19275797	0.996664	-0.069318602	0.079880583	-0.0353
"BD/Scz,Intelligence"	Brain Cereb.	0.001446578	0.003276924	0.3294459	0.996664	0.040979536	0.092830718	-0.0353
"BD/Scz,Intelligence"	Brain Spinal Cord	-0.000740645	0.001546632	0.31601347	0.996664	-0.020981442	0.043813947	-0.0353
"BD/Scz,Intelligence"	Brain Subst. Nigra	0.003661122	0.004398832	0.20262149	0.996664	0.103714494	0.124612798	-0.0353
"BD/Scz,Intelligence"	Breast	0.00334334	0.00340121	0.16280729	0.996664	0.094712187	0.096351562	-0.0353
"BD/Scz,Intelligence"	LCLs	-0.004391407	0.002116343	0.01899335	0.7914534	-0.124402463	0.059953047	-0.0353
"BD/Scz,Intelligence"	Fibroblasts	0.001048641	0.002485971	0.33657692	0.996664	0.029706541	0.070424099	-0.0353
"BD/Scz,Intelligence"	Sigmoid Intestine	-0.001578576	0.003531835	0.32745323	0.996664	-0.04471888	0.100051969	-0.0353
"BD/Scz,Intelligence"	Transverse Intestine	-0.005794619	0.003322773	0.04058735	0.7914534	-0.164153509	0.094129553	-0.0353
"BD/Scz,Intelligence"	Esophagus Mucosa	0.00056003	0.002502196	0.4114505	0.996664	0.015864869	0.070883748	-0.0353
"BD/Scz,Intelligence"	Esophagus Muscularis	0.005230737	0.003872572	0.08839358	0.8618374	0.148179508	0.109704602	-0.0353
"BD/Scz,Intelligence"	Heart A. Appen.	0.000613523	0.004089778	0.44037686	0.996664	0.01738026	0.115857724	-0.0353
"BD/Scz,Intelligence"	Heart Left Vent.	3.71E-06	0.00301835	0.49950925	0.9990185	0.000105183	0.085505675	-0.0353
"BD/Scz,Intelligence"	Liver	-0.001643405	0.001571907	0.14789956	0.996664	-0.046555378	0.044529957	-0.0353
"BD/Scz,Intelligence"	Lung	7.12E-05	0.003486173	0.49185842	0.9990185	0.002015593	0.098758431	-0.0353
"BD/Scz,Intelligence"	Min. Salivary Gland	0.003229081	0.002141946	0.06583545	0.8618374	0.091475376	0.060678353	-0.0353
"BD/Scz,Intelligence"	Muscle Skeletal	-0.001639179	0.002733474	0.27436353	0.996664	-0.046435657	0.077435521	-0.0353
"BD/Scz,Intelligence"	Tibial Nerve	-0.002782515	0.003780807	0.23087818	0.996664	-0.078824777	0.107105016	-0.0353
"BD/Scz,Intelligence"	Ovary	0.003843744	0.001987038	0.02653146	0.7914534	0.108887925	0.056290036	-0.0353
"BD/Scz,Intelligence"	Pancreas	9.97E-05	0.002760245	0.4855913	0.9990185	0.002824764	0.078193921	-0.0353
"BD/Scz,Intelligence"	Pituitary	-0.003822237	0.002543053	0.06641807	0.8618374	-0.108278656	0.072041148	-0.0353
"BD/Scz,Intelligence"	Prostate	0.002040228	0.002403737	0.19800372	0.996664	0.057796821	0.068094533	-0.0353
"BD/Scz,Intelligence"	Skin (sun unexposed)	0.001009766	0.003566592	0.38854325	0.996664	0.02860527	0.101036614	-0.0353
"BD/Scz,Intelligence"	Skin (sun exposed)	-0.001060203	0.004650915	0.40984029	0.996664	-0.030034086	0.131753966	-0.0353
"BD/Scz,Intelligence"	Spleen	0.00072529	0.00299617	0.40436204	0.996664	0.020546457	0.084877329	-0.0353
"BD/Scz,Intelligence"	Stomach	0.001796429	0.002622095	0.24663657	0.996664	0.050890353	0.074280323	-0.0353
"BD/Scz,Intelligence"	Testis	-0.001176186	0.003237888	0.35820643	0.996664	-0.033319707	0.091724871	-0.0353
"BD/Scz,Intelligence"	Thyroid	0.000497803	0.003751751	0.44722101	0.996664	0.014102078	0.106281894	-0.0353
"BD/Scz,Intelligence"	Uterus	-0.002749521	0.002420441	0.12798696	0.996664	-0.077890103	0.068567734	-0.0353
"BD/Scz,Intelligence"	Vagina	-0.002263862	0.002167233	0.14810714	0.996664	-0.064132055	0.061394702	-0.0353
"BD/Scz,Intelligence"	Whole Blood	-0.001497072	0.00216508	0.24463746	0.996664	-0.04240997	0.061333722	-0.0353
"BD/Scz,Intelligence"	AllTissues	-0.01372083	0.003835336	0.00017346	1	-0.388692068	0.108649744	-0.0353
"Height,Intelligence"	Adipose Sub.	0.001392207	0.00265783	0.30020413	0.8785535	0.071395244	0.136298972	0.0195
"Height,Intelligence"	Adipose Visc.	-0.002598351	0.002800134	0.17671987	0.8785535	-0.133248765	0.143596629	0.0195
"Height,Intelligence"	Adrenal Gland	0.001466861	0.001805571	0.20827867	0.8785535	0.075223648	0.092593394	0.0195
"Height,Intelligence"	Aorta Artery	0.001072064	0.002443666	0.33043531	0.8785535	0.054977663	0.125316224	0.0195
"Height,Intelligence"	Coronary Artery	0.002764308	0.003267693	0.19879006	0.8785535	0.141759369	0.167573987	0.0195
"Height,Intelligence"	Tibial Artery	-0.002004634	0.002563428	0.21710344	0.8785535	-0.102801742	0.131457825	0.0195
"Height,Intelligence"	Brain Limbic	-0.001481807	0.002186028	0.24893226	0.8785535	-0.075990092	0.112103989	0.0195
"Height,Intelligence"	Brain Cortex	-1.82E-05	0.001536356	0.49527687	0.9905537	-0.000932796	0.078787464	0.0195
"Height,Intelligence"	Brain Basal Ganglia	-0.001138555	0.001762797	0.25917862	0.8785535	-0.058387441	0.090399863	0.0195
"Height,Intelligence"	Brain Cereb.	0.002631959	0.00235821	0.13219329	0.8785535	0.134972238	0.120933866	0.0195
"Height,Intelligence"	Brain Spinal Cord	0.000900296	0.001544775	0.28001384	0.8785535	0.046169012	0.079219252	0.0195
"Height,Intelligence"	Brain Subst. Nigra	0.000933694	0.002222281	0.33718756	0.8785535	0.047881732	0.113963139	0.0195
"Height,Intelligence"	Breast	0.004426115	0.003207594	0.08381084	0.8785535	0.226980271	0.16449202	0.0195
"Height,Intelligence"	LCLs	0.000427036	0.002031421	0.41674972	0.8785535	0.021899296	0.104175436	0.0195
"Height,Intelligence"	Fibroblasts	-0.000919877	0.002000099	0.32278842	0.8785535	-0.047173169	0.102569201	0.0195
"Height,Intelligence"	Sigmoid Intestine	0.0021153	0.001946536	0.13858478	0.8785535	0.108476915	0.099822352	0.0195
"Height,Intelligence"	Transverse Intestine	-9.70E-05	0.002334699	0.4834303	0.9905537	-0.004974228	0.119728152	0.0195
"Height,Intelligence"	Esophagus Mucosa	-0.000712173	0.002486367	0.38727396	0.8785535	-0.036521695	0.127506019	0.0195
"Height,Intelligence"	Esophagus Muscularis	-0.000697895	0.003034774	0.40905909	0.8785535	-0.035789487	0.155629457	0.0195
"Height,Intelligence"	Heart A. Appen.	0.001210226	0.003316381	0.35758417	0.8785535	0.06206288	0.170070826	0.0195
"Height,Intelligence"	Heart Left Vent.	-0.002482021	0.00263648	0.17324614	0.8785535	-0.127283153	0.135204095	0.0195
"Height,Intelligence"	Liver	0.001531929	0.001630185	0.17367874	0.8785535	0.078560487	0.083599241	0.0195
"Height,Intelligence"	Lung	-0.001445397	0.002088217	0.24441587	0.8785535	-0.074122941	0.107088054	0.0195
"Height,Intelligence"	Min. Salivary Gland	-0.000528687	0.001384802	0.35131314	0.8785535	-0.027112128	0.071015489	0.0195
"Height,Intelligence"	Muscle Skeletal	0.000783165	0.002444172	0.37432444	0.8785535	0.040162311	0.125342145	0.0195
"Height,Intelligence"	Tibial Nerve	0.00145856	0.002981712	0.31236112	0.8785535	0.074797954	0.152908286	0.0195
"Height,Intelligence"	Ovary	-0.000484265	0.002012717	0.40493162	0.8785535	-0.024834086	0.103216257	0.0195
"Height,Intelligence"	Pancreas	-0.000774043	0.002070956	0.35429104	0.8785535	-0.039694507	0.106202891	0.0195
"Height,Intelligence"	Pituitary	-0.002445062	0.001872861	0.09585759	0.8785535	-0.125387771	0.096044169	0.0195
"Height,Intelligence"	Prostate	-0.000509286	0.001747918	0.38538527	0.8785535	-0.026117225	0.089636821	0.0195
"Height,Intelligence"	Skin (sun unexposed)	0.002804378	0.002645933	0.14459906	0.8785535	0.143814236	0.135688865	0.0195
"Height,Intelligence"	Skin (sun exposed)	-0.001583087	0.003010888	0.29951794	0.8785535	-0.081183948	0.15440449	0.0195
"Height,Intelligence"	Spleen	0.0032768	0.002432888	0.08901001	0.8785535	0.168041034	0.124763506	0.0195
"Height,Intelligence"	Stomach	-0.004887931	0.00221151	0.01354483	0.8785535	-0.250663117	0.113410752	0.0195
"Height,Intelligence"	Testis	-0.00496818	0.002499659	0.02343112	0.8785535	-0.254778486	0.128187647	0.0195
"Height,Intelligence"	Thyroid	0.001822612	0.002737663	0.25278394	0.8785535	0.093467283	0.140392968	0.0195
"Height,Intelligence"	Uterus	0.004474465	0.00477579	0.17440351	0.8785535	0.229459742	0.244912289	0.0195
"Height,Intelligence"	Vagina	-0.00109307	0.005005038	0.41356107	0.8785535	-0.056054888	0.256668612	0.0195
"Height,Intelligence"	Whole Blood	-0.000960231	0.001649063	0.28018613	0.8785535	-0.049242602	0.084567336	0.0195
"Height,Intelligence"	AllTissues	0.003662237	0.003249296	0.12985297	1	0.187807047	0.166630567	0.0195
"Intelligence,Fecundity"	Adipose Sub.	-0.000233122	0.001209016	0.42355004	0.9817067	-0.010944704	0.056761306	-0.0213
"Intelligence,Fecundity"	Adipose Visc.	-0.001378857	0.001314965	0.14718386	0.9527561	-0.064735052	0.061735443	-0.0213
"Intelligence,Fecundity"	Adrenal Gland	-0.000996617	0.001150686	0.19321587	0.9817067	-0.046789506	0.054022808	-0.0213
"Intelligence,Fecundity"	Aorta Artery	-0.00135328	0.001302373	0.14938195	0.9527561	-0.063534268	0.061144271	-0.0213
"Intelligence,Fecundity"	Coronary Artery	0.000493991	0.000974033	0.306021	0.9817067	0.023192077	0.045729239	-0.0213
"Intelligence,Fecundity"	Tibial Artery	0.00012263	0.001215979	0.45983528	0.9817067	0.005757271	0.057088199	-0.0213
"Intelligence,Fecundity"	Brain Limbic	-0.00075398	0.001012554	0.22824728	0.9817067	-0.035398114	0.047537765	-0.0213
"Intelligence,Fecundity"	Brain Cortex	0.000417389	0.000758803	0.29113846	0.9817067	0.019595705	0.035624545	-0.0213
"Intelligence,Fecundity"	Brain Basal Ganglia	-0.001109715	0.001049521	0.14517515	0.9527561	-0.052099278	0.049273285	-0.0213
"Intelligence,Fecundity"	Brain Cereb.	0.000287428	0.001586377	0.42811116	0.9817067	0.013494265	0.074477804	-0.0213
"Intelligence,Fecundity"	Brain Spinal Cord	-0.00077083	0.000758297	0.15468896	0.9527561	-0.03618922	0.035600803	-0.0213
"Intelligence,Fecundity"	Brain Subst. Nigra	-5.56E-05	0.000645201	0.46568137	0.9817067	-0.002608985	0.030291103	-0.0213
"Intelligence,Fecundity"	Breast	-0.001388702	0.001124749	0.10847549	0.9527561	-0.065197255	0.052805137	-0.0213
"Intelligence,Fecundity"	LCLs	-0.000146849	0.000554087	0.39549358	0.9817067	-0.006894325	0.026013479	-0.0213
"Intelligence,Fecundity"	Fibroblasts	-0.001012262	0.000982838	0.15151951	0.9527561	-0.047524036	0.046142609	-0.0213
"Intelligence,Fecundity"	Sigmoid Intestine	-0.000312149	0.001054963	0.38365843	0.9817067	-0.014654889	0.049528773	-0.0213
"Intelligence,Fecundity"	Transverse Intestine	0.001914696	0.001083936	0.03866192	0.9527561	0.089891816	0.050888994	-0.0213
"Intelligence,Fecundity"	Esophagus Mucosa	-3.38E-05	0.001550628	0.49130559	0.9952119	-0.001586691	0.072799432	-0.0213
"Intelligence,Fecundity"	Esophagus Muscularis	-0.00049046	0.001388779	0.36198464	0.9817067	-0.023026273	0.065200875	-0.0213
"Intelligence,Fecundity"	Heart A. Appen.	0.00086269	0.001257412	0.24633016	0.9817067	0.040501879	0.059033436	-0.0213
"Intelligence,Fecundity"	Heart Left Vent.	0.000188073	0.001242766	0.43985608	0.9817067	0.00882971	0.058345797	-0.0213
"Intelligence,Fecundity"	Liver	-0.000199795	0.000928973	0.41485615	0.9817067	-0.009380032	0.043613743	-0.0213
"Intelligence,Fecundity"	Lung	0.001577496	0.001428493	0.13472986	0.9527561	0.074060842	0.067065409	-0.0213
"Intelligence,Fecundity"	Min. Salivary Gland	0.000473462	0.000634489	0.22777055	0.9817067	0.022228241	0.029788219	-0.0213
"Intelligence,Fecundity"	Muscle Skeletal	-0.000190636	0.00100441	0.42473321	0.9817067	-0.008950058	0.047155387	-0.0213
"Intelligence,Fecundity"	Tibial Nerve	-0.000333843	0.001246256	0.39439696	0.9817067	-0.015673397	0.058509656	-0.0213
"Intelligence,Fecundity"	Ovary	-0.000316706	0.000838825	0.35287901	0.9817067	-0.014868839	0.039381469	-0.0213
"Intelligence,Fecundity"	Pancreas	0.002235819	0.0009898	0.01194609	0.9317949	0.104968032	0.046469499	-0.0213
"Intelligence,Fecundity"	Pituitary	0.001235067	0.000932521	0.09267866	0.9527561	0.057984357	0.043780318	-0.0213
"Intelligence,Fecundity"	Prostate	-0.000113945	0.000798341	0.44325264	0.9817067	-0.005349547	0.0374808	-0.0213
"Intelligence,Fecundity"	Skin (sun unexposed)	0.00064331	0.001449259	0.32856138	0.9817067	0.030202359	0.068040326	-0.0213
"Intelligence,Fecundity"	Skin (sun exposed)	-0.002384448	0.001741412	0.08545879	0.9527561	-0.111945906	0.081756419	-0.0213
"Intelligence,Fecundity"	Spleen	-0.000283867	0.00096758	0.3846166	0.9817067	-0.013327072	0.045426275	-0.0213
"Intelligence,Fecundity"	Stomach	5.85E-06	0.000974359	0.49760593	0.9952119	0.000274517	0.045744574	-0.0213
"Intelligence,Fecundity"	Testis	0.000330429	0.001167699	0.38859839	0.9817067	0.015513074	0.054821556	-0.0213
"Intelligence,Fecundity"	Thyroid	-0.001326673	0.001721664	0.22047907	0.9817067	-0.062285141	0.080829302	-0.0213
"Intelligence,Fecundity"	Uterus	0.000737814	0.000738233	0.15879268	0.9527561	0.034639159	0.034658838	-0.0213
"Intelligence,Fecundity"	Vagina	0.000490973	0.000646753	0.22388593	0.9817067	0.023050365	0.030363991	-0.0213
"Intelligence,Fecundity"	Whole Blood	0.000929481	0.000743972	0.10576873	0.9527561	0.043637609	0.034928279	-0.0213
"Intelligence,Fecundity"	AllTissues	-0.00223951	0.001502922	0.06809847	1	-0.105141308	0.070559718	-0.0213
"BMI,Intelligence"	Adipose Sub.	0.000894432	0.002135451	0.33766321	0.9375032	0.041028972	0.097956455	-0.0218
"BMI,Intelligence"	Adipose Visc.	0.000526874	0.002132358	0.40242112	0.9375032	0.024168546	0.097814605	-0.0218
"BMI,Intelligence"	Adrenal Gland	-0.000323563	0.001372845	0.4068374	0.9375032	-0.014842344	0.062974551	-0.0218
"BMI,Intelligence"	Aorta Artery	-0.001152957	0.002331464	0.31046921	0.9314076	-0.052887952	0.106947879	-0.0218
"BMI,Intelligence"	Coronary Artery	-0.00078698	0.001460644	0.29501606	0.9204501	-0.036099985	0.067002022	-0.0218
"BMI,Intelligence"	Tibial Artery	0.003102785	0.00195683	0.05641298	0.659057	0.142329577	0.089762833	-0.0218
"BMI,Intelligence"	Brain Limbic	-0.001384218	0.001718401	0.21025793	0.7454599	-0.063496241	0.078825753	-0.0218
"BMI,Intelligence"	Brain Cortex	-2.07E-05	0.001698642	0.49512768	0.9902554	-0.00095166	0.077919377	-0.0218
"BMI,Intelligence"	Brain Basal Ganglia	0.001723459	0.001748084	0.16208781	0.7023805	0.079057774	0.080187342	-0.0218
"BMI,Intelligence"	Brain Cereb.	0.001716315	0.001989138	0.19411168	0.7454599	0.078730047	0.091244844	-0.0218
