Trait	Tissue	TCSC_h2ge(t')	TCSC_JKSE	TCSC_JKP	TCSC_FDR	pi_(t')	pi_(t')_SE
WBC Count	Prostate	-0.006931155	0.0032202	0.984317033	0.988796267	-0.030493423	0.014167179
WBC Count	Skin (sun unexposed)	0.010338931	0.007634632	0.087833927	0.582727306	0.045485839	0.033588348
WBC Count	Skin (sun exposed)	0.000325833	0.007576892	0.482849368	0.982101041	0.001433493	0.033334323
WBC Count	Spleen	0.005386781	0.00688942	0.217139107	0.705702099	0.023698992	0.030309813
WBC Count	Stomach	0.006739873	0.004841455	0.081943445	0.582727306	0.029651884	0.021299846
WBC Count	Testis	-0.001896002	0.004055931	0.679916105	0.982101041	-0.008341409	0.017843953
WBC Count	Thyroid	0.004687308	0.005621454	0.202189847	0.705702099	0.020621681	0.02473143
WBC Count	Uterus	-0.001903734	0.004138561	0.677241567	0.982101041	-0.008375426	0.018207484
WBC Count	Vagina	-0.002605145	0.002623872	0.83961156	0.985528157	-0.011461262	0.011543653
WBC Count	Whole Blood	0.047664636	0.014639226	0.000565062	0.022037411	0.209699233	0.064404866
WBC Count	AllTissues	0.087090655	0.007983882	5.26E-28	NA	0.383152905	0.035124867
Height	Adipose Sub.	0.007878314	0.01409782	0.288138176	0.789321643	0.011688892	0.020916647
Height	Adipose Visc.	-0.002190262	0.015501831	0.556179784	0.803370799	-0.003249647	0.022999749
Height	Adrenal Gland	0.001811709	0.011741148	0.438684938	0.803370799	0.002687995	0.017420101
Height	Aorta Artery	-1.79E-03	0.018363343	0.538837711	0.803370799	-0.002656582	0.027245316
Height	Coronary Artery	0.014631629	0.029987788	0.312803404	0.789321643	0.021708648	0.044492268
Height	Tibial Artery	0.016446775	0.015792048	0.148831224	0.789321643	0.024401743	0.023430338
Height	Brain Limbic	0.007755603	0.013720196	0.285945357	0.789321643	0.01150683	0.020356374
Height	Brain Cortex	0.019094548	0.01443722	0.09298559	0.789321643	0.02833019	0.021420208
Height	Brain Basal Ganglia	0.004321842	0.013546493	0.374848967	0.789321643	0.006412228	0.020098655
Height	Brain Cereb.	-0.016673802	0.016295666	0.846894463	0.960164083	-0.024738579	0.024177546
Height	Brain Spinal Cord	0.006401203	0.009094846	0.240770108	0.789321643	0.009497333	0.013493837
Height	Brain Subst. Nigra	-0.024962886	0.007965397	0.999137549	0.999327757	-0.037036923	0.011818096
Height	Breast	6.34E-03	0.020757146	3.80E-01	0.789321643	0.009410143	0.030796952
Height	LCLs	0.061882953	0.060034425	0.151319388	0.789321643	0.09181447	0.089071847
Height	Fibroblasts	0.04562816	0.02382314	0.027727934	0.739841981	0.067697566	0.035345906
Height	Sigmoid Intestine	-0.01736553	0.018667177	0.823884552	0.960164083	-0.025764881	0.027696109
Height	Transverse Intestine	0.009432928	0.024670672	0.35109943	0.789321643	0.013995442	0.03660337
Height	Esophagus Mucosa	0.00595426	0.01482582	0.343983991	0.789321643	0.008834213	0.021996765
Height	Esophagus Muscularis	0.00583103	0.020420215	0.387610698	0.789321643	0.00865138	0.030297055
Height	Heart A. Appen.	-0.006282068	0.015334495	0.658975638	0.85666833	-0.009320576	0.022751477
Height	Heart Left Vent.	-1.14E-02	0.013578904	0.799452933	0.960164083	-0.016916589	0.020146742
Height	Liver	-0.012968145	0.008917548	0.927058409	0.977169674	-0.019240572	0.013230783
Height	Lung	-0.005056541	0.018918721	0.605372093	0.830245268	-0.007502286	0.028069318
Height	Min. Salivary Gland	-0.008119887	0.009279522	0.809222006	0.960164083	-0.01204731	0.013767836
Height	Muscle Skeletal	0.025011802	0.014090355	0.037940614	0.739841981	0.037109498	0.020905571
Height	Tibial Nerve	-0.000364421	0.011580825	0.512551701	0.803370799	-0.000540684	0.017182233
Height	Ovary	0.021750866	0.03015746	0.235379923	0.789321643	0.032271314	0.044744006
Height	Pancreas	0.01315949	0.028510691	0.322197247	0.789321643	0.019524465	0.042300728
Height	Pituitary	0.005618328	0.013583127	0.339574197	0.789321643	0.008335798	0.020153008
Height	Prostate	-0.03513693	0.010958678	0.999327757	0.999327757	-0.052131944	0.016259166
Height	Skin (sun unexposed)	1.40E-02	0.026982818	0.301964534	0.789321643	0.020767907	0.040033854
Height	Skin (sun exposed)	-0.029171075	0.026813517	0.861685715	0.960164083	-0.043280526	0.039782667
Height	Spleen	-0.005655645	0.018943118	0.617361866	0.830245268	-0.008391165	0.028105517
Height	Stomach	-0.021500138	0.015764814	0.913685587	0.977169674	-0.031899315	0.023389932
Height	Testis	-0.00101652	0.018400077	0.522028534	0.803370799	-0.00150819	0.027299818
Height	Thyroid	-0.001302847	0.014380246	0.536094691	0.803370799	-0.001933007	0.021335676
Height	Uterus	1.58E-01	0.171528601	0.178587674	0.789321643	0.234327603	0.254493473
Height	Vagina	0.001662913	0.023309036	0.471562784	0.803370799	0.00246723	0.03458314
Height	Whole Blood	0.003330295	0.013819062	0.40478033	0.789321643	0.004941091	0.020503059
Height	AllTissues	0.254922441	0.040088587	1.02E-10	NA	0.378223206	0.059478616
Chronotype	Adipose Sub.	-0.000532234	0.001734964	0.620490492	0.928476625	-0.005016339	0.016352156
Chronotype	Adipose Visc.	0.004951416	0.00219665	0.012095685	0.23586585	0.046667445	0.020703578
Chronotype	Adrenal Gland	0.001407763	0.001554045	0.182502225	0.889698347	0.013268269	0.014646984
Chronotype	Aorta Artery	-0.000890631	0.001792013	0.690405695	0.928476625	-0.008394264	0.016889846
Chronotype	Coronary Artery	0.003298806	0.00168932	0.025425048	0.330525629	0.031091484	0.015921957
Chronotype	Tibial Artery	0.002298987	0.003581198	0.2604495	0.894357099	0.021668113	0.033753045
Chronotype	Brain Limbic	-6.98E-05	0.001339128	0.520781631	0.9241062	-0.000657768	0.012621374
Chronotype	Brain Cortex	0.001232508	0.001878809	0.255910554	0.894357099	0.011616473	0.017707912
Chronotype	Brain Basal Ganglia	-2.56E-03	0.0016891	0.935275845	0.994897033	-0.024139019	0.015919885
Chronotype	Brain Cereb.	0.00090536	0.001799537	3.07E-01	0.894357099	0.008533081	0.016960759
Chronotype	Brain Spinal Cord	-0.000534796	0.001205113	0.671396414	0.928476625	-0.005040489	0.011358275
Chronotype	Brain Subst. Nigra	-0.001420011	0.000903928	0.941900937	0.994897033	-0.013383704	0.008519588
Chronotype	Breast	-0.000452483	0.001936497	0.592375769	0.9241062	-0.004264685	0.018251619
Chronotype	LCLs	-0.000347061	0.00071062	0.687364107	0.928476625	-0.003271078	0.00669764
Chronotype	Fibroblasts	-1.72E-03	0.001706418	0.843905687	0.994897033	-0.016254238	0.016083109
Chronotype	Sigmoid Intestine	0.002389284	0.001516505	0.05756824	0.435946004	0.02251917	0.014293167
Chronotype	Transverse Intestine	-0.000334716	0.001624432	0.581624558	0.9241062	-0.003154724	0.015310384
Chronotype	Esophagus Mucosa	-0.002309206	0.001468472	0.942085367	0.994897033	-0.021764434	0.013840453
Chronotype	Esophagus Muscularis	-0.002600856	0.001949098	0.908961848	0.994897033	-0.024513252	0.01837039
Chronotype	Heart A. Appen.	0.001233851	0.002275651	0.293841496	0.894357099	0.011629129	0.021448173
Chronotype	Heart Left Vent.	0.0001088	0.002193649	0.480221393	0.9241062	0.001025452	0.020675296
Chronotype	Liver	-0.000226377	0.001027155	0.587217205	0.9241062	-0.002133621	0.00968101
Chronotype	Lung	0.001027093	0.002209937	0.321051266	0.894357099	0.009680423	0.020828814
Chronotype	Min. Salivary Gland	-0.000173562	0.001008601	0.568313243	0.9241062	-0.00163583	0.00950614
Chronotype	Muscle Skeletal	8.83E-04	0.001564187	0.286299099	0.894357099	0.00831819	0.014742574
Chronotype	Tibial Nerve	0.003345007	0.002233004	0.067068616	0.435946004	0.031526923	0.021046225
Chronotype	Ovary	0.000293961	0.001512573	0.422952771	0.9241062	0.002770606	0.014256103
Chronotype	Pancreas	-5.02E-05	0.001204001	0.5166371	0.9241062	-0.000473375	0.011347796
Chronotype	Pituitary	0.005224156	0.002920742	0.036836416	0.359155058	0.049238042	0.027528203
Chronotype	Prostate	-7.78E-05	0.001669521	0.518588441	0.9241062	-0.000733443	0.01573535
Chronotype	Skin (sun unexposed)	-0.003960516	0.002028397	0.97456264	0.994897033	-0.037328143	0.019117785
Chronotype	Skin (sun exposed)	0.003602258	0.003007821	0.115530486	0.643669852	0.033951532	0.028348925
Chronotype	Spleen	-0.002478029	0.001157897	0.98382715	0.994897033	-0.023355598	0.010913258
Chronotype	Stomach	-0.000432828	0.002443888	0.570287488	0.9241062	-0.004079431	0.023033819
Chronotype	Testis	0.005229806	0.00209864	0.006351353	0.23586585	0.049291287	0.019779833
Chronotype	Thyroid	-0.001157212	0.001731869	0.747992827	0.972390675	-0.010906807	0.016322991
Chronotype	Uterus	-0.000170389	0.001132661	0.5597884	0.9241062	-0.001605931	0.010675407
Chronotype	Vagina	-0.002094786	0.000815481	0.994897033	0.994897033	-0.019743507	0.007685969
Chronotype	Whole Blood	-1.38E-03	0.001225383	0.870408404	0.994897033	-0.013031373	0.01154932
Chronotype	AllTissues	1.14E-02	0.00212267	3.44E-08	NA	0.107914566	0.020006315
Menarche Age	Adipose Sub.	0.008479335	0.012502363	0.248816555	0.882167786	0.033515158	0.049416455
Menarche Age	Adipose Visc.	-0.000429203	0.005965905	0.528676193	0.959215666	-0.001696453	0.023580653
Menarche Age	Adrenal Gland	0.004761651	0.006429207	0.229459492	0.882167786	0.018820756	0.025411885
Menarche Age	Aorta Artery	-0.002232103	0.006607565	0.632246882	0.959215666	-0.00882254	0.026116856
Menarche Age	Coronary Artery	0.002733935	0.005421153	0.307022173	0.959215666	0.010806069	0.021427481
Menarche Age	Tibial Artery	-0.010457293	0.00428637	0.992649494	0.997219809	-0.041333173	0.016942172
Menarche Age	Brain Limbic	0.00659054	0.009094765	0.234332752	0.882167786	0.026049567	0.035947688
Menarche Age	Brain Cortex	-0.001059865	0.00396341	0.60542422	0.959215666	-0.004189191	0.015665652
Menarche Age	Brain Basal Ganglia	0.015175233	0.0212029	0.237083687	0.882167786	0.059981156	0.083805928
Menarche Age	Brain Cereb.	0.00959611	0.005195877	0.032382996	0.715810873	0.037929287	0.020537064
Menarche Age	Brain Spinal Cord	-0.001477598	0.003353578	0.670249916	0.959215666	-0.005840306	0.013255247
Menarche Age	Brain Subst. Nigra	-0.00285522	0.003173514	0.815860842	0.977394293	-0.011285455	0.012543533
Menarche Age	Breast	0.001007066	0.005681018	0.42964873	0.959215666	0.003980497	0.022454617
Menarche Age	LCLs	-0.002098462	0.001918894	8.63E-01	0.977394293	-0.008294316	0.007584563
Menarche Age	Fibroblasts	-0.002100785	0.004578837	0.676812284	0.959215666	-0.008303499	0.018098168
Menarche Age	Sigmoid Intestine	-3.66E-05	0.005575903	0.502617103	0.959215666	-0.00014458	0.022039144
Menarche Age	Transverse Intestine	-0.004014061	0.004596815	0.808730188	0.977394293	-0.015865854	0.01816923
Menarche Age	Esophagus Mucosa	-0.002441648	0.00496192	0.688667658	0.959215666	-0.009650784	0.019612333
Menarche Age	Esophagus Muscularis	-0.001708588	0.005745325	0.616914644	0.959215666	-0.006753311	0.022708795
Menarche Age	Heart A. Appen.	0.010594511	0.006148025	0.042422732	0.715810873	0.041875538	0.024300494
Menarche Age	Heart Left Vent.	-0.00387665	0.003789873	0.846821707	0.977394293	-0.015322727	0.014979737
Menarche Age	Liver	0.005706827	0.004285594	0.091490856	0.715810873	0.022556629	0.016939108
Menarche Age	Lung	2.37E-05	0.007802122	0.498787983	0.959215666	9.37E-05	0.030838428
Menarche Age	Min. Salivary Gland	0.002532012	0.003465712	0.232514987	0.882167786	0.010007954	0.013698465
Menarche Age	Muscle Skeletal	0.006586094	0.004448626	0.069372839	0.715810873	0.026031992	0.017583502
Menarche Age	Tibial Nerve	-0.003545191	0.005594343	0.73686496	0.977394293	-0.014012613	0.022112026
Menarche Age	Ovary	0.000148517	0.003591628	0.4835081	0.959215666	0.000587023	0.014196159
Menarche Age	Pancreas	0.000271788	0.003879987	0.472077481	0.959215666	0.00107426	0.015335915
Menarche Age	Pituitary	0.006971874	0.005242286	0.091770625	0.715810873	0.027556815	0.020720496
Menarche Age	Prostate	-0.005191476	0.003253955	0.944692594	0.997219809	-0.020519668	0.012861481
Menarche Age	Skin (sun unexposed)	-0.003798729	0.009101841	0.661791843	0.959215666	-0.01501474	0.035975655
Menarche Age	Skin (sun exposed)	0.011005021	0.012973518	0.19814436	0.882167786	0.043498105	0.051278727
Menarche Age	Spleen	-0.003685364	0.004111916	0.814944185	0.977394293	-0.014566655	0.016252634
Menarche Age	Stomach	-0.0060089	0.003649113	0.95018746	0.997219809	-0.023750592	0.014423373
Menarche Age	Testis	0.001791611	0.005766769	0.378022533	0.959215666	0.007081466	0.022793554
Menarche Age	Thyroid	-0.004553745	0.003922765	0.877148725	0.977394293	-0.017998991	0.015504999
Menarche Age	Uterus	0.000725918	0.004052064	0.428910903	0.959215666	0.002869239	0.016016063
Menarche Age	Vagina	-0.005516247	0.00198953	0.997219809	0.997219809	-0.021803349	0.007863754
Menarche Age	Whole Blood	0.001374705	0.005512672	0.401536614	0.959215666	0.005433616	0.021789219
Menarche Age	AllTissues	0.028988745	0.007340227	3.92E-05	NA	0.114580018	0.029012755
Total Protein	Adipose Sub.	0.006892134	0.004946149	0.081744263	0.317770633	0.038057062	0.027311703
Total Protein	Adipose Visc.	-0.000210861	0.004273004	0.519678725	0.857672783	-0.001164335	0.023594723
Total Protein	Adrenal Gland	-0.00524777	0.002023425	0.995249896	0.997018804	-0.028977195	0.011172969
Total Protein	Aorta Artery	0.011536194	0.006259777	0.032671206	0.279256337	0.063700687	0.034565306
Total Protein	Coronary Artery	0.001419072	0.00461756	0.379299651	0.73963432	0.007835846	0.025497296
Total Protein	Tibial Artery	-0.003317923	0.004312761	0.779150379	0.984418101	-0.018320946	0.023814252
Total Protein	Brain Limbic	0.006273624	0.00404905	0.060642013	0.279256337	0.034641766	0.022358087
Total Protein	Brain Cortex	-0.0023037	0.002366514	0.834837025	0.984418101	-0.012720599	0.013067441
Total Protein	Brain Basal Ganglia	-0.005978106	0.002820541	0.982975427	0.997018804	-0.033009974	0.015574495
Total Protein	Brain Cereb.	0.002298352	0.003122593	0.230853279	0.529604582	0.012691066	0.017242366
Total Protein	Brain Spinal Cord	0.002191639	0.002269889	0.167140511	0.465605709	0.012101816	0.012533899
Total Protein	Brain Subst. Nigra	-0.003868436	0.001406784	0.997018804	0.997018804	-0.021360771	0.007767998
Total Protein	Breast	0.00199472	0.004623808	0.333088016	0.68370698	0.011014469	0.025531793
Total Protein	LCLs	0.004860473	0.002992995	0.052193296	0.279256337	0.026838616	0.016526755
Total Protein	Fibroblasts	0.014709515	0.004959504	0.001508872	0.029423008	0.081223165	0.027385445
Total Protein	Sigmoid Intestine	0.00053833	0.005002128	0.457148496	0.848990064	0.002972556	0.027620805
Total Protein	Transverse Intestine	0.00339752	0.003801434	0.18572869	0.482894593	0.018760462	0.020990802
Total Protein	Esophagus Mucosa	0.006384792	0.00410256	0.059819042	0.279256337	0.035255614	0.022653563
Total Protein	Esophagus Muscularis	0.006806224	0.004386855	0.060390448	0.279256337	0.037582682	0.024223383
Total Protein	Heart A. Appen.	-0.002845768	0.004059574	0.758348999	0.984418101	-0.015713794	0.022416202
Total Protein	Heart Left Vent.	0.0026905	0.003542951	0.223808103	0.529604582	0.01485643	0.019563504
Total Protein	Liver	0.003582556	0.002359268	0.06444377	0.279256337	0.019782197	0.01302743
Total Protein	Lung	-0.007717966	0.003451047	0.987337637	0.997018804	-0.042617149	0.019056027
Total Protein	Min. Salivary Gland	0.00243414	0.005576726	0.331243598	0.68370698	0.013440859	0.03079363
Total Protein	Muscle Skeletal	-0.001677289	0.002577752	0.742373082	0.984418101	-0.009261671	0.014233859
Total Protein	Tibial Nerve	6.36E-03	0.004986688	0.101202466	0.317770633	0.035100382	0.027535549
Total Protein	Ovary	-0.002519265	0.00242748	0.850320902	0.984418101	-0.013910907	0.013404089
Total Protein	Pancreas	0.011566896	0.009264616	0.105923544	0.317770633	0.063870215	0.051157458
Total Protein	Pituitary	-0.001222772	0.002790309	0.669386896	0.984418101	-0.006751915	0.015407562
Total Protein	Prostate	-0.003359923	0.002077219	0.947115915	0.997018804	-0.018552862	0.011470011
Total Protein	Skin (sun unexposed)	-0.000525406	0.004877894	0.542887825	0.857672783	-0.002901195	0.02693481
Total Protein	Skin (sun exposed)	0.006805096	0.005135953	0.092586923	0.317770633	0.037576454	0.028359762
Total Protein	Spleen	-0.00034652	0.003861023	0.535756358	0.857672783	-0.001913418	0.021319839
Total Protein	Stomach	0.006784977	0.00445763	0.063991525	0.279256337	0.03746536	0.024614193
Total Protein	Testis	-0.000386793	0.003091095	5.50E-01	0.857672783	-0.002135798	0.01706844
Total Protein	Thyroid	-0.001696741	0.003566128	6.83E-01	0.984418101	-0.009369082	0.019691486
Total Protein	Uterus	-0.001768924	0.002156988	7.94E-01	0.984418101	-0.009767666	0.011910481
Total Protein	Vagina	-0.002323642	0.002166941	0.858210652	0.984418101	-0.012830715	0.011965437
Total Protein	Whole Blood	0.014315864	0.004483368	0.00070376	0.027446647	0.079049496	0.024756314
Total Protein	AllTissues	0.076521489	0.007616116	4.72E-24	NA	0.422537209	0.042054755
WHRadjBMI	Adipose Sub.	0.017587111	0.006231244	0.002383226	0.092945829	0.10315021	0.036546884
WHRadjBMI	Adipose Visc.	-0.000281351	0.005487253	0.520446246	0.966543029	-0.001650154	0.032183305
WHRadjBMI	Adrenal Gland	-0.002187452	0.00215839	0.844580929	0.997907725	-0.012829632	0.012659177
WHRadjBMI	Aorta Artery	7.04E-04	0.005570245	0.449745106	0.932135816	0.004126403	0.032670057
WHRadjBMI	Coronary Artery	0.002810873	0.00534684	0.299545816	0.932135816	0.016486056	0.031359767
WHRadjBMI	Tibial Artery	0.002628361	0.004424891	0.276257854	0.932135816	0.015415609	0.025952439
WHRadjBMI	Brain Limbic	0.001639193	0.003624233	0.325531192	0.932135816	0.009614034	0.021256499
WHRadjBMI	Brain Cortex	7.11E-04	0.002285045	0.377851818	0.932135816	0.004169739	0.013402025
WHRadjBMI	Brain Basal Ganglia	-0.003268851	0.002697989	0.887164885	0.997907725	-0.019172144	0.015823983
WHRadjBMI	Brain Cereb.	-0.004189506	0.002899185	0.92577999	0.997907725	-0.024571883	0.017004015
WHRadjBMI	Brain Spinal Cord	0.000742037	0.001911696	0.348950173	0.932135816	0.004352123	0.011212295
WHRadjBMI	Brain Subst. Nigra	0.000193849	0.002738044	0.471779067	0.932135816	0.001136946	0.016058907
WHRadjBMI	Breast	-0.002157217	0.004962703	0.668104791	0.997907725	-0.012652299	0.029106761
WHRadjBMI	LCLs	0.004833971	0.002891579	0.04728772	0.614740364	0.028351736	0.016959409
WHRadjBMI	Fibroblasts	0.00941748	0.005526838	0.044194803	0.614740364	0.055234487	0.032415473
WHRadjBMI	Sigmoid Intestine	-0.006006751	0.004064372	0.930283226	0.997907725	-0.035230209	0.02383796
WHRadjBMI	Transverse Intestine	-0.009378745	0.00533464	0.96063339	0.997907725	-0.055007301	0.03128821
WHRadjBMI	Esophagus Mucosa	-0.001843446	0.004287599	0.666383427	0.997907725	-0.010812002	0.025147207
WHRadjBMI	Esophagus Muscularis	0.008930318	0.00715104	0.105866591	0.692041805	0.052377231	0.041941585
WHRadjBMI	Heart A. Appen.	-0.006441578	0.007813128	0.795159638	0.997907725	-0.037780513	0.045824799
WHRadjBMI	Heart Left Vent.	0.021422801	0.021515672	0.159701955	0.692041805	0.125646929	0.126191624
WHRadjBMI	Liver	-0.002444246	0.002134342	0.873936595	0.997907725	-0.014335752	0.012518134
WHRadjBMI	Lung	-0.002618594	0.007336743	0.63942231	0.997907725	-0.015358325	0.043030753
WHRadjBMI	Min. Salivary Gland	-0.002244886	0.002784146	0.789968023	0.997907725	-0.013166486	0.016329305
WHRadjBMI	Muscle Skeletal	0.000950602	0.003320543	0.387332167	0.932135816	0.005575379	0.019475323
WHRadjBMI	Tibial Nerve	-0.002221088	0.004734026	0.680527841	0.997907725	-0.01302691	0.027765548
WHRadjBMI	Ovary	0.003711644	0.003634592	0.153579991	0.692041805	0.02176917	0.021317257
WHRadjBMI	Pancreas	0.007697814	0.00608413	0.102894736	0.692041805	0.045148469	0.035684047
WHRadjBMI	Pituitary	-0.005687772	0.003454181	0.950183378	0.997907725	-0.033359366	0.020259123
WHRadjBMI	Prostate	-7.10E-03	2.63E-03	0.996563204	0.997907725	-0.041644634	0.015407348
WHRadjBMI	Skin (sun unexposed)	-7.65E-03	3.72E-03	0.980094339	0.997907725	-0.044852264	0.021818474
WHRadjBMI	Skin (sun exposed)	8.88E-04	0.003480571	0.39936059	0.932135816	0.005205597	0.020413907
WHRadjBMI	Spleen	2.61E-02	2.61E-02	0.158736284	0.692041805	0.153052055	0.153103317
WHRadjBMI	Stomach	-4.40E-03	0.002714951	0.947390984	0.997907725	-0.025797071	0.015923466
WHRadjBMI	Testis	0.009469958	0.008670401	0.137368895	0.692041805	0.055542278	0.050852792
