Trait_Nickname	Trait_Fullname	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Cortex	0.0001185392	0.001482447	0.4681338	0.9362676	-0.00396452173913044	0.0495801639064064	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Basal Ganglia	-0.0003740546	0.002014483	0.42634683	0.9214222	0.0125101872909699	0.0673740278450241	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Cereb.	0.0003582936	0.002262464	0.43708487	0.9214222	-0.0119830635451505	0.0756677029278508	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Spinal Cord	-0.0020141874	0.001879808	0.14197554	0.8525499	0.067364127090301	0.0628698312231559	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Subst. Nigra	-0.0003127407	0.001002659	0.37755395	0.9202877	0.0104595551839465	0.0335337390221799	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Breast	-0.0033335693	0.003817884	0.19129182	0.8525499	0.111490612040134	0.127688428891384	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	LCLs	-0.0011288419	0.001314958	0.19531862	0.8525499	0.0377539096989967	0.0439785293011646	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Fibroblasts	0.0026184195	0.002357479	0.13335167	0.8525499	-0.0875725585284281	0.0788454381828311	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Sigmoid Intestine	0.000819755	0.001753902	0.32011068	0.8525499	-0.0274165551839465	0.0586589271724381	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Transverse Intestine	-0.0043609201	0.002239037	0.02572682	0.8525499	0.145850170568562	0.0748841696011482	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Esophagus Mucosa	-0.0037957886	0.002099985	0.03533977	0.8525499	0.126949451505017	0.070233625024798	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Esophagus Muscularis	0.003700343	0.00235486	0.05804905	0.8525499	-0.1237572909699	0.0787578725657097	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Heart A. Appen.	0.0012985798	0.002014481	0.25958588	0.8525499	-0.043430762541806	0.0673739325074331	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Heart Left Vent.	0.000325446	0.001952368	0.43380582	0.9214222	-0.0108844816053512	0.0652965777632438	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Liver	0.0065493607	0.008251684	0.21368508	0.8525499	-0.219042163879599	0.275976044515339	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Lung	-0.0012948173	0.002159973	0.27443315	0.8525499	0.0433049264214047	0.0722399157351097	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Min. Salivary Gland	0.0005592338	0.00130661	0.3343242	0.8525499	-0.0187034715719064	0.0436993183932197	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Muscle Skeletal	0.0010104407	0.001646825	0.26975008	0.8525499	-0.0337940033444816	0.0550777536603027	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Tibial Nerve	-0.0008462569	0.002035996	0.33883392	0.8525499	0.028302906354515	0.0680935007351044	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Ovary	-0.0016766546	0.001831959	0.18003673	0.8525499	0.0560754046822743	0.0612695200399866	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Pancreas	-0.0040064835	0.001805296	0.01323334	0.8525499	0.13399610367893	0.0603777891301278	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Pituitary	0.0008025677	0.001748123	0.32308027	0.8525499	-0.02684172909699	0.058465654399706	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Prostate	-0.0003679564	0.001488933	0.40240474	0.9214222	0.0123062341137124	0.049797084238096	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Skin (sun unexposed)	-0.0015395874	0.002269539	0.2487685	0.8525499	0.0514912173913043	0.0759043037183452	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Skin (sun exposed)	0.0032054132	0.002821468	0.12796158	0.8525499	-0.107204454849498	0.0943634868316154	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Spleen	0.0007638412	0.00296628	0.39839326	0.9214222	-0.0255465284280936	0.0992066737338722	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Stomach	-0.0013802824	0.00184094	0.22669643	0.8525499	0.0461632909698997	0.0615698830515197	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Testis	-0.0010555932	0.002256407	0.31995654	0.8525499	0.0353041204013378	0.0754651258281351	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Thyroid	0.0030795013	0.002206308	0.08139172	0.8525499	-0.10299335451505	0.0737895740781589	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Uterus	0.0019806135	0.001740277	0.12753882	0.8525499	-0.066241254180602	0.0582032339348445	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Vagina	0.0011633001	0.001453393	0.21173873	0.8525499	-0.0389063578595318	0.048608471847088	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Whole Blood	0.0019817646	0.001899065	0.14834741	0.8525499	-0.0662797525083612	0.0635138869314706	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	AllTissues	-0.0058903529	0.002832181	0.0187722	1	0.197001769230769	0.0947217579028719	-0.0299
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Adipose Sub.	-0.0060813459	0.0421705	0.4426679	0.9870482	0.176270895652174	1.22233321293988	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Adipose Visc.	0.0053268015	0.04350469	0.4512745	0.9870482	-0.154400043478261	1.26100538705947	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Adrenal Gland	0.0012528893	0.03913597	0.4872305	0.9870482	-0.036315631884058	1.1343760264337	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Aorta Artery	-0.0037647571	0.04697407	0.4680608	0.9870482	0.109123394202899	1.36156715047527	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Coronary Artery	-0.0158149693	0.03603716	0.3303845	0.9870482	0.458404907246377	1.04455528362999	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Tibial Artery	-0.0058313518	0.02674288	0.4136941	0.9870482	0.169024689855072	0.775156010842881	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Limbic	0.0160021243	0.03414525	0.3196604	0.9870482	-0.463829689855072	0.989717472790078	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Cortex	0.0154888977	0.02668435	0.280806	0.9870482	-0.448953556521739	0.773459388174307	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Basal Ganglia	0.0093961743	0.02918329	0.3737373	0.9870482	-0.27235287826087	0.845892389369846	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Cereb.	0.0011515583	0.03317305	0.486154	0.9870482	-0.0333785014492754	0.961537824761768	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Spinal Cord	0.0038366836	0.02548823	0.4401742	0.9870482	-0.111208220289855	0.738789226309504	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Brain Subst. Nigra	0.0033820357	0.02244556	0.4401152	0.9870482	-0.0980300202898551	0.650596051055101	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Breast	0.0235692145	0.04488506	0.2997563	0.9870482	-0.683165637681159	1.30101632565291	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	LCLs	0.0053642733	0.03052017	0.4302406	0.9870482	-0.155486182608696	0.884642728618713	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Fibroblasts	-0.0100503367	0.03823144	0.396321	0.9870482	0.291314107246377	1.10815776083177	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Sigmoid Intestine	-0.0007926156	0.02621956	0.4879418	0.9870482	0.0229743652173913	0.759987283529168	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Transverse Intestine	-0.0355625575	0.04694969	0.2243869	0.9870482	1.03079876811594	1.36086072376184	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Esophagus Mucosa	0.0080088719	0.0312747	0.3989439	0.9870482	-0.232141214492754	0.906512922492855	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Esophagus Muscularis	-0.0357696877	0.04250358	0.2000147	0.9870482	1.03680254202899	1.23198794618048	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Heart A. Appen.	0.0155297355	0.03935379	0.3465622	0.9870482	-0.450137260869565	1.14068953911453	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Heart Left Vent.	0.0393145525	0.04834762	0.208062	0.9870482	-1.13955224637681	1.40138039715036	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Liver	-0.1030698051	0.10678918	0.1672296	0.9870482	2.9875305826087	3.09533859186597	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Lung	-0.0273695984	0.02865389	0.1697435	0.9870482	0.793321692753623	0.830547511888209	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Min. Salivary Gland	-0.0006036864	0.03718795	0.4935241	0.9870482	0.0174981565217391	1.07791147744423	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Muscle Skeletal	-0.0126165219	0.03103015	0.3421549	0.9870482	0.365696286956522	0.899424585514174	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Tibial Nerve	0.0335172681	0.05820609	0.2823624	0.9870482	-0.971515017391304	1.68713301674626	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Ovary	-0.0080702746	0.02359941	0.366187	0.9870482	0.233921002898551	0.684040970589438	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Pancreas	0.0402510935	0.0440138	0.1802242	0.9870482	-1.16669836231884	1.27576220954273	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Pituitary	-0.0108298858	0.03286749	0.3708883	0.9870482	0.313909733333333	0.952680800648194	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Prostate	0.0116995154	0.03198553	0.3572664	0.9870482	-0.339116388405797	0.927116779299481	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Skin (sun unexposed)	0.0237526333	0.039962	0.2761288	0.9870482	-0.688482124637681	1.1583187418654	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Skin (sun exposed)	0.0031460252	0.03101548	0.459603	0.9870482	-0.091189136231884	0.898999447854948	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Spleen	-0.0017808653	0.04620914	0.4846289	0.9870482	0.051619284057971	1.33939533428382	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Stomach	0.0022705888	0.02817595	0.4678856	0.9870482	-0.065814168115942	0.816694111742194	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Testis	-0.0101070393	0.03435227	0.3842958	0.9870482	0.292957660869565	0.995717906716629	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Thyroid	-0.0040946502	0.02313163	0.4297482	0.9870482	0.118685513043478	0.67048203308891	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Uterus	-0.0010223928	0.02010781	0.4797243	0.9870482	0.0296345739130435	0.582835069070681	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Vagina	0.0203106653	0.03357187	0.2725926	0.9870482	-0.588714936231884	0.973097556734177	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	Whole Blood	0.0264854248	0.05047674	0.299894	0.9870482	-0.767693472463768	1.46309389481536	-0.0345
Drinks Per Week,Ever Smoked	PASS_DrinksPerWeek_Liu2019,PASS_Ever_Smoked	AllTissues	0.015824685	0.040227	0.3470177	1	-0.45868652173913	1.16599990287288	-0.0345
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Adipose Sub.	-0.0003909641	0.002305471	0.43266982	0.9663143	0.023985527607362	0.141439923447574	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Adipose Visc.	-0.0002687855	0.002109851	0.44931368	0.9663143	0.0164899079754601	0.129438695748495	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Adrenal Gland	0.001725027	0.001483798	0.12250088	0.7940918	-0.105829877300614	0.0910305435136184	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Aorta Artery	-0.003674602	0.00406914	0.18325195	0.7940918	0.225435705521472	0.249640486748021	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Coronary Artery	0.0003960005	0.001351294	0.38474093	0.9663143	-0.024294509202454	0.0829014917182448	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Tibial Artery	0.0009947296	0.002232036	0.32792136	0.9656626	-0.0610263558282209	0.136934723481365	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Limbic	-0.001212641	0.001686175	0.23601899	0.9656626	0.0743951533742331	0.103446295488234	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Cortex	-0.001951039	0.001403802	0.08229102	0.7940918	0.119695644171779	0.0861228317804012	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Basal Ganglia	0.003311398	0.001686529	0.02479752	0.6314428	-0.203153251533742	0.103468013762548	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Cereb.	-0.0007705759	0.001953863	0.34664811	0.9656626	0.0472745950920245	0.119868899379088	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Spinal Cord	0.000458911	0.001135243	0.34301797	0.9656626	-0.0281540490797546	0.069646796588527	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Brain Subst. Nigra	-0.0003487281	0.001291031	0.39353553	0.9663143	0.0213943619631902	0.0792043778084706	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Breast	-0.002509402	0.002732222	0.17919234	0.7940918	0.153951042944785	0.167620995983663	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	LCLs	-0.002331627	0.001343404	0.04131633	0.6445347	0.143044601226994	0.0824174426159963	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Fibroblasts	0.002004525	0.00175382	0.1265301	0.7940918	-0.122976993865031	0.107596305547629	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Sigmoid Intestine	0.002510088	0.001587484	0.05691925	0.7399503	-0.153993128834356	0.0973916864244822	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Transverse Intestine	0.0005264159	0.001757008	0.38223762	0.9663143	-0.0322954539877301	0.107791907760687	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Esophagus Mucosa	0.0003115819	0.002409201	0.44854829	0.9663143	-0.0191154539877301	0.147803762208152	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Esophagus Muscularis	0.000916872	0.002137827	0.33400517	0.9656626	-0.0562498159509203	0.131155055015265	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Heart A. Appen.	0.001790519	0.001660263	0.14041536	0.7940918	-0.109847791411043	0.101856604743611	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Heart Left Vent.	-0.002111353	0.001933355	0.13740184	0.7940918	0.129530858895706	0.118610722718898	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Liver	-0.001747935	0.001641734	0.14350847	0.7940918	0.10723527607362	0.100719880843708	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Lung	0.002999718	0.001624201	0.03238168	0.6314428	-0.184031779141104	0.0996442367648233	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Min. Salivary Gland	0.0005365838	0.001165861	0.32266952	0.9656626	-0.0329192515337423	0.0715252065381945	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Muscle Skeletal	0.001414745	0.001510054	0.17440914	0.7940918	-0.0867941717791411	0.0926413539312086	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Tibial Nerve	0.0001318828	0.002305573	0.47719224	0.9663143	-0.00809096932515337	0.141446179960188	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Ovary	-0.000126347	0.0013074	0.46150617	0.9663143	0.00775134969325153	0.0802085752703485	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Pancreas	-9.199821e-05	0.002132215	0.48279227	0.9663143	0.00564406196319018	0.130810757648629	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Pituitary	0.0002638553	0.001412315	0.42589905	0.9663143	-0.0161874417177914	0.0866450890001657	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Prostate	-0.001306797	0.001376317	0.17118615	0.7940918	0.0801715950920245	0.0844366242998344	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Skin (sun unexposed)	0.005762148	0.004571531	0.10375505	0.7940918	-0.353506012269939	0.280462048865247	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Skin (sun exposed)	-0.004814779	0.007248119	0.25325565	0.9656626	0.295385214723926	0.44466990100936	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Spleen	-0.003398638	0.001727472	0.02456824	0.6314428	0.208505398773006	0.105979868672954	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Stomach	-0.001024784	0.001830735	0.28781936	0.9656626	0.0628701840490797	0.112315011925357	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Testis	0.0009175435	0.00158507	0.28133966	0.9656626	-0.0562910122699387	0.0972435314617957	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Thyroid	-0.0001280955	0.003033189	0.48315715	0.9663143	0.00785861963190184	0.186085188024769	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Uterus	0.002387385	0.00117843	0.02138735	0.6314428	-0.146465337423313	0.0722963286167497	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Vagina	-0.0005662616	0.001052405	0.29526635	0.9656626	0.0347399754601227	0.0645647390707828	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	Whole Blood	-0.001826225	0.001305756	0.08096717	0.7940918	0.112038343558282	0.0801077452267988	-0.0163
Medication Use,Vitamin D	PASS_MedicationUse_Wu2019,UKB_460K.biochemistry_VitaminD	AllTissues	-0.001241649	0.002004971	0.26786424	1	0.0761747852760736	0.123004335461632	-0.0163
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Adipose Sub.	-0.003596285	0.002362516	0.063976136	0.6575605	-0.065986880733945	0.0433489187442123	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Adipose Visc.	-0.0009829052	0.002271143	0.332587299	0.8585067	-0.0180349577981651	0.0416723458030422	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Adrenal Gland	-0.002791949	0.001498983	0.031261941	0.6575605	-0.0512284220183486	0.027504277380498	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Aorta Artery	-0.0007192861	0.0022429	0.37422088	0.8585067	-0.0131979100917431	0.0411541223875661	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Coronary Artery	-0.002331509	0.001626563	0.075872364	0.6575605	-0.0427799816513761	0.0298451950516396	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Tibial Artery	0.0008572289	0.002580241	0.369858467	0.8585067	0.0157289706422018	0.0473438728750244	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Brain Limbic	0.001483739	0.001899618	0.217379953	0.8429186	0.0272245688073394	0.0348553777881967	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Brain Cortex	0.002125291	0.002085833	0.154121105	0.7797422	0.0389961651376147	0.0382721570220697	0.0545
MDD,Medication Use	PASS_MDD_Wray2018,PASS_MedicationUse_Wu2019	Brain Basal Ganglia	-0.005370128	0.002010582	0.00378204699999996	0.249849	-0.0985344587155963	0.0368914112105767	0.0545
