Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
UKB_460K.biochemistry_VitaminD	Vitamin D	Esophagus_Muscularis	-0.0084043315	0.003203897	9.956441e-01	0.9956441	-0.0977247843864506	0.0372546209736504
UKB_460K.biochemistry_VitaminD	Vitamin D	Heart_Atrial_Appendage	-0.0076953679	0.003656929	9.823249e-01	0.9956441	-0.089481021652864	0.0425224340131841
UKB_460K.biochemistry_VitaminD	Vitamin D	Heart_Left_Ventricle	 0.0030031956	0.002700616	1.330602e-01	0.8660326	0.0349208790044971	0.0314025063421197
UKB_460K.biochemistry_VitaminD	Vitamin D	Liver	 0.0115586162	0.006675008	4.167011e-02	0.8660326	0.134402513730722	0.077616374930348
UKB_460K.biochemistry_VitaminD	Vitamin D	Lung	-0.0024799140	0.002420411	8.472202e-01	0.9956441	-0.0288362093719291	0.0281443125419584
UKB_460K.biochemistry_VitaminD	Vitamin D	Minor_Salivary_Gland	 0.0032290328	0.006166950	3.002774e-01	0.8660326	0.0375468927130765	0.071708725071069
UKB_460K.biochemistry_VitaminD	Vitamin D	Muscle_Skeletal	-0.0049358450	0.002253988	9.857316e-01	0.9956441	-0.0573935470805599	0.0262091639915747
UKB_460K.biochemistry_VitaminD	Vitamin D	Nerve_Tibial	-0.0025663188	0.004228017	7.280677e-01	0.9956441	-0.0298409165146873	0.0491629907193945
UKB_460K.biochemistry_VitaminD	Vitamin D	Ovary	-0.0007748740	0.002311297	6.312837e-01	0.9956441	-0.00901016267002595	0.0268755427095421
UKB_460K.biochemistry_VitaminD	Vitamin D	Pancreas	 0.0039732559	0.005974293	2.530065e-01	0.8660326	0.0462006495683879	0.0694685222903359
UKB_460K.biochemistry_VitaminD	Vitamin D	Pituitary	-0.0056429188	0.003379386	9.525211e-01	0.9956441	-0.0656153345581485	0.039295187905074
UKB_460K.biochemistry_VitaminD	Vitamin D	Prostate	-0.0041526734	0.003437068	8.865152e-01	0.9956441	-0.0482869002540626	0.0399659115144587
UKB_460K.biochemistry_VitaminD	Vitamin D	Skin_Not_Sun_Exposed_Suprapubic	 0.0261991683	0.018841014	8.218260e-02	0.8660326	0.304641491926572	0.219081553776342
UKB_460K.biochemistry_VitaminD	Vitamin D	Skin_Sun_Exposed_Lower_leg	-0.0074185440	0.008775187	8.010563e-01	0.9956441	-0.0862621392696279	0.102037052342966
UKB_460K.biochemistry_VitaminD	Vitamin D	Spleen	-0.0041971168	0.004547696	8.219731e-01	0.9956441	-0.0488036834753405	0.0528801901846455
UKB_460K.biochemistry_VitaminD	Vitamin D	Stomach	 0.0043902865	0.003275414	9.006155e-02	0.8660326	0.0510498428473845	0.0380862075375697
UKB_460K.biochemistry_VitaminD	Vitamin D	Testis	 0.0005504078	0.002222868	4.022175e-01	0.8660326	0.00640009032768391	0.0258473040034333
UKB_460K.biochemistry_VitaminD	Vitamin D	Thyroid	 0.0091270245	0.013325347	2.466918e-01	0.8660326	0.106128192329201	0.154945892192292
UKB_460K.biochemistry_VitaminD	Vitamin D	Uterus	-0.0029520976	0.002235411	9.066836e-01	0.9956441	-0.0343267161872572	0.0259931508236543
UKB_460K.biochemistry_VitaminD	Vitamin D	Vagina	-0.0020926037	0.002655815	7.846320e-01	0.9956441	-0.0243326007724565	0.0308815690179795
UKB_460K.biochemistry_VitaminD	Vitamin D	Whole_Blood	-0.0013609242	0.002703556	6.926525e-01	0.9956441	-0.0158247004756009	0.0314366953312507
UKB_460K.biochemistry_VitaminD	Vitamin D	AllTissues	 0.0188564374	0.003477533	2.940853e-08	NA	0.219260900457862	0.0404364288243105
PASS_MDD_Wray2018	MDD	Adipose_Subcutaneous	-1.627369e-03	0.0016495851	0.8380640601	0.89933447	-0.022353973312289	0.0226591354340879
PASS_MDD_Wray2018	MDD	Adipose_Visceral_Omentum	 9.365445e-05	0.0018069296	0.4793317903	0.89933447	0.00128646229173447	0.0248204614591915
PASS_MDD_Wray2018	MDD	Adrenal_Gland	-2.124193e-03	0.0012678588	0.9530738315	0.95307383	-0.0291784740726402	0.0174156431622722
PASS_MDD_Wray2018	MDD	Artery_Aorta	-1.564767e-03	0.0017841666	0.8097647151	0.89933447	-0.0214940504002232	0.0245077826409117
PASS_MDD_Wray2018	MDD	Artery_Coronary	-1.083006e-03	0.0012555335	0.8058174163	0.89933447	-0.014876449661431	0.0172463392856983
PASS_MDD_Wray2018	MDD	Artery_Tibial	-4.691517e-04	0.0019285135	0.5961023279	0.89933447	-0.00644439161528125	0.0264905696662668
PASS_MDD_Wray2018	MDD	Brain_Limbic	-1.873522e-03	0.0017837615	0.8532147549	0.89933447	-0.0257351978230592	0.0245022183321962
PASS_MDD_Wray2018	MDD	Brain_Cortex	 1.686755e-03	0.0014198224	0.1174159211	0.65417442	0.0231697070974484	0.0195030551344819
PASS_MDD_Wray2018	MDD	Brain_BasalGanglia	-2.755999e-04	0.0017572078	0.5623143913	0.89933447	-0.00378571250143353	0.0241374698289881
PASS_MDD_Wray2018	MDD	Brain_Cerebellum	 3.053343e-03	0.0020249609	0.0657961024	0.64151200	0.0419415245314898	0.0278153971557005
PASS_MDD_Wray2018	MDD	Brain_Spinal_cord_cervical_c-1	-8.107265e-05	0.0013264181	0.5243687719	0.89933447	-0.00111363527093772	0.0182200287736574
PASS_MDD_Wray2018	MDD	Brain_Substantia_nigra	 8.215556e-05	0.0009600402	0.4659020856	0.89933447	0.00112851050518459	0.0131873657448058
PASS_MDD_Wray2018	MDD	Breast_Mammary_Tissue	-6.003645e-04	0.0016967634	0.6382665716	0.89933447	-0.00824676534827949	0.0233071898792356
PASS_MDD_Wray2018	MDD	Cells_EBV-transformed_lymphocytes	-7.206329e-04	0.0008431489	0.8036392365	0.89933447	-0.0098988033465171	0.0115817161444566
PASS_MDD_Wray2018	MDD	Cells_Cultured_fibroblasts	-1.283790e-03	0.0022771363	0.7135460257	0.89933447	-0.0176344809679238	0.0312793441561863
PASS_MDD_Wray2018	MDD	Colon_Sigmoid	 4.237339e-03	0.0021439192	0.0240521736	0.46901738	0.0582052118126791	0.0294494399108148
PASS_MDD_Wray2018	MDD	Colon_Transverse	 2.027833e-03	0.0016044732	0.1031397576	0.65417442	0.0278548476314118	0.0220394668787592
PASS_MDD_Wray2018	MDD	Esophagus_Mucosa	 4.302287e-04	0.0015614187	0.3914518434	0.89933447	0.00590973421222183	0.0214480586787599
PASS_MDD_Wray2018	MDD	Esophagus_Muscularis	-1.666757e-03	0.0018350901	0.8181321640	0.89933447	-0.0228950138580467	0.0252072817980639
PASS_MDD_Wray2018	MDD	Heart_Atrial_Appendage	 6.870220e-04	0.0016147666	0.3352499250	0.89933447	0.00943711491281416	0.0221808595509654
PASS_MDD_Wray2018	MDD	Heart_Left_Ventricle	 7.971557e-04	0.0016118390	0.3104543755	0.89933447	0.0109499404305998	0.0221406461327907
PASS_MDD_Wray2018	MDD	Liver	 1.504952e-03	0.0016238269	0.1770169868	0.86295781	0.0206724111130468	0.0223053142536562
PASS_MDD_Wray2018	MDD	Lung	 2.987878e-03	0.0018901145	0.0569627895	0.64151200	0.0410422818325747	0.0259631115075137
PASS_MDD_Wray2018	MDD	Minor_Salivary_Gland	-2.918452e-04	0.0008734249	0.6308626077	0.89933447	-0.00400886246440019	0.0119975945831483
PASS_MDD_Wray2018	MDD	Muscle_Skeletal	 2.810072e-03	0.0020420872	0.0843987180	0.65417442	0.0385998851995779	0.0280506487885523
PASS_MDD_Wray2018	MDD	Nerve_Tibial	 3.313428e-04	0.0018764544	0.4299194750	0.89933447	0.0045514116596494	0.0257754718824536
PASS_MDD_Wray2018	MDD	Ovary	-6.734324e-04	0.0009571214	0.7591596272	0.89933447	-0.00925044479060639	0.0131472714421163
PASS_MDD_Wray2018	MDD	Pancreas	-3.937541e-04	0.0014538048	0.6067444479	0.89933447	-0.00540871064579622	0.0199698457615981
PASS_MDD_Wray2018	MDD	Pituitary	 1.063196e-03	0.0015942464	0.2524194553	0.89933447	0.0146043359393663	0.0218989883739334
PASS_MDD_Wray2018	MDD	Prostate	-3.250848e-06	0.0015015610	0.5008637011	0.89933447	-4.46545104684654e-05	0.020625837952319
PASS_MDD_Wray2018	MDD	Skin_Not_Sun_Exposed_Suprapubic	-1.023787e-03	0.0020010969	0.6955390681	0.89933447	-0.0140630116245001	0.0274875946846203
PASS_MDD_Wray2018	MDD	Skin_Sun_Exposed_Lower_leg	-2.866109e-03	0.0018920657	0.9350890246	0.95307383	-0.0393696346700966	0.0259899133952555
PASS_MDD_Wray2018	MDD	Spleen	-1.126768e-03	0.0016158081	0.7572050924	0.89933447	-0.0154775847553485	0.0221951655574945
PASS_MDD_Wray2018	MDD	Stomach	 4.398860e-04	0.0018741828	0.4072176320	0.89933447	0.00604238971729243	0.0257442691816589
PASS_MDD_Wray2018	MDD	Testis	-9.411692e-05	0.0016450683	0.5228116630	0.89933447	-0.00129281479901794	0.0225970926553071
PASS_MDD_Wray2018	MDD	Thyroid	 7.441020e-04	0.0021356407	0.3637620350	0.89933447	0.0102211810320996	0.0293357244570847
PASS_MDD_Wray2018	MDD	Uterus	-5.915762e-04	0.0010430623	0.7146949823	0.89933447	-0.00812604686390207	0.0143277785942345
PASS_MDD_Wray2018	MDD	Vagina	-1.097220e-03	0.0010627866	0.8490575166	0.89933447	-0.0150717097535699	0.0145987173865201
PASS_MDD_Wray2018	MDD	Whole_Blood	 4.929091e-03	0.0016323850	0.0012656944	0.04936208	0.0677072937968599	0.0224228715617805
PASS_MDD_Wray2018	MDD	AllTissues	 6.373918e-03	0.0019950099	0.0006993224	NA	0.0875538206602824	0.0274039820389556
PASS_RD_Zhao2021	Radial Diffusivity	Adipose_Subcutaneous	 0.0014232498	0.013874557	4.591482e-01	0.7676521	0.00412775449699568	0.0402394336404388
PASS_RD_Zhao2021	Radial Diffusivity	Adipose_Visceral_Omentum	-0.0043059291	0.010659540	6.568755e-01	0.8833843	-0.0124881933147634	0.0309151405600647
PASS_RD_Zhao2021	Radial Diffusivity	Adrenal_Gland	-0.0166544229	0.010845378	9.376847e-01	0.9648736	-0.0483016905523535	0.0314541134631067
PASS_RD_Zhao2021	Radial Diffusivity	Artery_Aorta	 0.0038133273	0.015832081	4.048315e-01	0.7676521	0.0110595339620464	0.0459167093516589
PASS_RD_Zhao2021	Radial Diffusivity	Artery_Coronary	 0.0038461399	0.008923990	3.332382e-01	0.7676521	0.0111546982110974	0.0258816410741046
PASS_RD_Zhao2021	Radial Diffusivity	Artery_Tibial	 0.0290389000	0.017601370	4.949099e-02	0.5262714	0.0842195476154698	0.0510480560757726
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Limbic	-0.0071490501	0.014115789	6.937323e-01	0.9018520	-0.0207339041395914	0.0409390634814881
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Cortex	-0.0021404984	0.013619843	5.624407e-01	0.8124144	-0.00620794207825206	0.039500703512261
PASS_RD_Zhao2021	Radial Diffusivity	Brain_BasalGanglia	 0.0393492957	0.028134554	8.096484e-02	0.5262714	0.114122087193964	0.0815967331175435
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Cerebellum	 0.0207694253	0.014147080	7.103760e-02	0.5262714	0.0602361522842317	0.0410298142464492
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Spinal_cord_cervical_c-1	 0.0084586722	0.012448813	2.484181e-01	0.7676521	0.0245321119509349	0.0361044468866183
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Substantia_nigra	 0.0065412016	0.013476417	3.137029e-01	0.7676521	0.0189710023217286	0.0390847365511914
PASS_RD_Zhao2021	Radial Diffusivity	Breast_Mammary_Tissue	 0.0065363917	0.016080248	3.421929e-01	0.7676521	0.0189570525445306	0.0466364496668904
PASS_RD_Zhao2021	Radial Diffusivity	Cells_EBV-transformed_lymphocytes	 0.0091578687	0.008917412	1.522185e-01	0.7676521	0.0265599439038572	0.0258625651755737
PASS_RD_Zhao2021	Radial Diffusivity	Cells_Cultured_fibroblasts	-0.0043030444	0.012401123	6.356999e-01	0.8833843	-0.012479827153648	0.0359661328366743
PASS_RD_Zhao2021	Radial Diffusivity	Colon_Sigmoid	 0.0223996948	0.012336565	3.470699e-02	0.5262714	0.0649643121490519	0.0357789003011015
PASS_RD_Zhao2021	Radial Diffusivity	Colon_Transverse	 0.0110049784	0.012260919	1.847086e-01	0.7676521	0.0319169906908794	0.0355595085780647
PASS_RD_Zhao2021	Radial Diffusivity	Esophagus_Mucosa	 0.0237698823	0.011180248	1.674911e-02	0.5262714	0.0689381736193077	0.0324253122755873
PASS_RD_Zhao2021	Radial Diffusivity	Esophagus_Muscularis	 0.0011490711	0.013069653	4.649705e-01	0.7676521	0.00333257270228561	0.0379050258426737
PASS_RD_Zhao2021	Radial Diffusivity	Heart_Atrial_Appendage	-0.0101689365	0.011955766	8.024894e-01	0.9604989	-0.0294922751299771	0.034674495170391
PASS_RD_Zhao2021	Radial Diffusivity	Heart_Left_Ventricle	-0.0141192005	0.012219980	8.760406e-01	0.9648736	-0.0409489572316946	0.0354407759823695
PASS_RD_Zhao2021	Radial Diffusivity	Liver	 0.0016948894	0.009269440	4.274590e-01	0.7676521	0.00491557265013927	0.0268835270392671
PASS_RD_Zhao2021	Radial Diffusivity	Lung	-0.0100975051	0.010516022	8.315232e-01	0.9604989	-0.0292851076048579	0.0304989031033997
PASS_RD_Zhao2021	Radial Diffusivity	Minor_Salivary_Gland	-0.0111909127	0.006181879	9.648736e-01	0.9648736	-0.0324562433898677	0.0179288819842505
PASS_RD_Zhao2021	Radial Diffusivity	Muscle_Skeletal	 0.0137594333	0.009674553	7.747983e-02	0.5262714	0.039905548870185	0.0280584472452499
PASS_RD_Zhao2021	Radial Diffusivity	Nerve_Tibial	-0.0112463178	0.015363907	7.679145e-01	0.9604989	-0.0326169309410838	0.0445588935738805
PASS_RD_Zhao2021	Radial Diffusivity	Ovary	-0.0136654360	0.007664031	9.627118e-01	0.9648736	-0.0396329351426154	0.0222274687034303
PASS_RD_Zhao2021	Radial Diffusivity	Pancreas	 0.0008248382	0.009691407	4.660869e-01	0.7676521	0.00239222228951334	0.0281073275687694
PASS_RD_Zhao2021	Radial Diffusivity	Pituitary	-0.0013501712	0.014453618	5.372127e-01	0.8058190	-0.00391580965972503	0.0419188445931012
PASS_RD_Zhao2021	Radial Diffusivity	Prostate	-0.0154696051	0.008956540	9.579328e-01	0.9648736	-0.0448654440197207	0.0259760451561191
PASS_RD_Zhao2021	Radial Diffusivity	Skin_Not_Sun_Exposed_Suprapubic	-0.0123669842	0.012572450	8.373580e-01	0.9604989	-0.035867123617826	0.0364630219460597
PASS_RD_Zhao2021	Radial Diffusivity	Skin_Sun_Exposed_Lower_leg	 0.0006135249	0.018020323	4.864201e-01	0.7676521	0.00177936457900555	0.0522631191885948
PASS_RD_Zhao2021	Radial Diffusivity	Spleen	 0.0047543500	0.014314265	3.698915e-01	0.7676521	0.0137887181090032	0.0415146889591009
PASS_RD_Zhao2021	Radial Diffusivity	Stomach	 0.0001811556	0.009129847	4.920847e-01	0.7676521	0.000525393373503419	0.0264786751182249
PASS_RD_Zhao2021	Radial Diffusivity	Testis	 0.0067537773	0.014054274	3.154183e-01	0.7676521	0.0195875212406577	0.0407606567822564
PASS_RD_Zhao2021	Radial Diffusivity	Thyroid	 0.0018465065	0.015226834	4.517399e-01	0.7676521	0.00535529741865087	0.0441613523202668
PASS_RD_Zhao2021	Radial Diffusivity	Uterus	 0.0007234443	0.008072113	4.642935e-01	0.7676521	0.00209815622278144	0.0234109995063409
PASS_RD_Zhao2021	Radial Diffusivity	Vagina	 0.0059552265	0.006025193	1.614814e-01	0.7676521	0.0172715385245539	0.0174744582493116
PASS_RD_Zhao2021	Radial Diffusivity	Whole_Blood	 0.0046634770	0.009711097	3.155350e-01	0.7676521	0.013525165172409	0.0281644352137737
PASS_RD_Zhao2021	Radial Diffusivity	AllTissues	 0.0948007078	0.013932846	5.083569e-12	NA	0.274944048120807	0.0404084875013521
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Adipose_Subcutaneous	 0.0041158813	0.004531926	1.818871e-01	0.63977448	0.0314910578678304	0.0346742593542421
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Adipose_Visceral_Omentum	-0.0092988745	0.004482248	9.809882e-01	0.99981622	-0.0711467064333402	0.0342941670296173
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Adrenal_Gland	 0.0008757145	0.003811675	4.091448e-01	0.69526811	0.00670018768393986	0.0291635456389174
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Artery_Aorta	 0.0032467644	0.003136487	1.502972e-01	0.62254159	0.0248413497809425	0.023997608408663
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Artery_Coronary	 0.0008941319	0.004374676	4.190251e-01	0.69526811	0.00684110074637503	0.0334711247500262
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Artery_Tibial	-0.0067351982	0.002798131	9.919587e-01	0.99981622	-0.0515317381650583	0.0214088041028215
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_Limbic	 0.0030152976	0.003667956	2.055200e-01	0.63977448	0.0230703718516031	0.0280639310685468
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_Cortex	 0.0019287106	0.004129561	3.202321e-01	0.67640399	0.0147567754826291	0.0315957262714719
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_BasalGanglia	-0.0014751218	0.003753585	6.528366e-01	0.89174082	-0.0112863186137778	0.0287190915483712
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_Cerebellum	-0.0022423591	0.003895029	7.175902e-01	0.89174082	-0.0171565346431486	0.0298012927978188
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_Spinal_cord_cervical_c-1	 0.0010562911	0.001787068	2.772351e-01	0.63977448	0.00808179865019457	0.0136730517233744
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Brain_Substantia_nigra	-0.0028463313	0.001588643	9.634075e-01	0.99981622	-0.0217775919249448	0.0121548779598156
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Breast_Mammary_Tissue	-0.0001543307	0.006838377	5.090027e-01	0.73522612	-0.00118080132298979	0.052321168572157
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Cells_EBV-transformed_lymphocytes	-0.0018421726	0.002981265	7.316848e-01	0.89174082	-0.0140946642969858	0.0228099858358626
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Cells_Cultured_fibroblasts	 0.0084267081	0.005432885	6.044414e-02	0.58851800	0.0644736653902829	0.0415675961513378
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Colon_Sigmoid	 0.0001816218	0.003861792	4.812445e-01	0.72186673	0.00138960793024103	0.0295469955971473
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Colon_Transverse	 0.0022758844	0.005779667	3.468738e-01	0.67640399	0.0174130407543706	0.0442208671302413
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Esophagus_Mucosa	 0.0026685346	0.003666045	2.333357e-01	0.63977448	0.0204172498505793	0.0280493093563045
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Esophagus_Muscularis	 0.0033644008	0.004698974	2.369999e-01	0.63977448	0.0257413983777729	0.035952362411717
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Heart_Atrial_Appendage	 0.0013438431	0.004487429	3.822913e-01	0.69526811	0.0102818904075544	0.0343338079793392
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Heart_Left_Ventricle	 0.0068396401	0.004761812	7.545103e-02	0.58851800	0.0523308345290115	0.0364331409080762
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Liver	 0.0186165360	0.005686307	5.303260e-04	0.02068271	0.142437154138348	0.0435065571346985
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Lung	 0.0084601966	0.008494208	1.596260e-01	0.62254159	0.064729889657411	0.0649901115419757
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Minor_Salivary_Gland	-0.0090017153	0.002526911	9.998162e-01	0.99981622	-0.0688731087443185	0.0193336758941018
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Muscle_Skeletal	 0.0019999864	0.003065846	2.570896e-01	0.63977448	0.0153021147900462	0.0234571214389177
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Nerve_Tibial	-0.0030618069	0.003694326	7.963873e-01	0.94118501	-0.0234262197557298	0.0282656956037245
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Ovary	 0.0043174113	0.003511005	1.094085e-01	0.62254159	0.0330329860147898	0.0268630817504734
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Pancreas	 0.0051076482	0.004807277	1.440083e-01	0.62254159	0.0390791754447579	0.0367810049672076
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Pituitary	-0.0014386913	0.002778039	6.977290e-01	0.89174082	-0.0110075845409125	0.0212550840088291
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Prostate	-0.0037092031	0.002731434	9.127632e-01	0.99981622	-0.028379518696306	0.0208985030991928
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Skin_Not_Sun_Exposed_Suprapubic	 0.0008538363	0.005370872	4.368441e-01	0.69526811	0.00653279479780204	0.041093131444577
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Skin_Sun_Exposed_Lower_leg	 0.0092278409	0.005371720	4.291146e-02	0.55784898	0.0706032201111722	0.0410996195695005
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Spleen	 0.0124666625	0.011140419	1.315599e-01	0.62254159	0.0953837988841538	0.0852365646756435
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Stomach	 0.0116577477	0.006573237	3.807155e-02	0.55784898	0.0891947034986473	0.0502925585284975
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Testis	 0.0003978110	0.002912837	4.456847e-01	0.69526811	0.00304369554073532	0.0222864344492833
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Thyroid	 0.0014997086	0.003528906	3.354262e-01	0.67640399	0.0114744345881236	0.0270000425730385
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Uterus	-0.0059470433	0.002313995	9.949155e-01	0.99981622	-0.0455014791349001	0.0177046326981523
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Vagina	-0.0015202719	0.003153162	6.851475e-01	0.89174082	-0.0116317669889294	0.0241251861884819
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	Whole_Blood	 0.0026417938	0.004506768	2.788761e-01	0.63977448	0.0202126531217229	0.0344817758084535
UKB_460K.biochemistry_Cholesterol	Total Cholesterol	AllTissues	 0.0682074832	0.011372943	1.002836e-09	NA	0.521862916629696	0.0870156293414545
PASS_ADHD_Demontis2018	ADHD	Adipose_Subcutaneous	 0.0075719276	0.008042192	0.173217851	0.8218355	0.0305566083941428	0.0324543659216651
PASS_ADHD_Demontis2018	ADHD	Adipose_Visceral_Omentum	-0.0040658899	0.006775992	0.725761383	0.9251585	-0.0164079495739627	0.0273445994148865
PASS_ADHD_Demontis2018	ADHD	Adrenal_Gland	 0.0064180671	0.004178670	0.062280029	0.8218355	0.0259001901748399	0.0168630733062377
PASS_ADHD_Demontis2018	ADHD	Artery_Aorta	-0.0005227187	0.008075862	0.525803942	0.9206268	-0.00210943794035747	0.0325902430606158
PASS_ADHD_Demontis2018	ADHD	Artery_Coronary	-0.0055088339	0.004028190	0.914276719	0.9636971	-0.022230968077488	0.016255811592752
